file_name,set,class
down\18a8f03f_nohash_0.wav,1,0
stop\9587481f_nohash_1.wav,1,3
right\cb802c63_nohash_2.wav,1,2
up\1224e4a7_nohash_0.wav,1,4
up\508e30ee_nohash_3.wav,1,4
down\332d33b1_nohash_4.wav,1,0
up\39833acb_nohash_0.wav,1,4
down\3367cff6_nohash_0.wav,1,0
right\afe0b87d_nohash_0.wav,1,2
right\472b8045_nohash_3.wav,1,2
stop\4c3cddb8_nohash_2.wav,1,3
left\152491bc_nohash_0.wav,1,1
right\bf8d5617_nohash_0.wav,1,2
stop\c0445658_nohash_0.wav,1,3
left\9a7c1f83_nohash_4.wav,1,1
down\28ed6bc9_nohash_1.wav,1,0
stop\626e323f_nohash_0.wav,1,3
right\c948d727_nohash_4.wav,1,2
stop\eb67fcbc_nohash_0.wav,1,3
left\8fe67225_nohash_2.wav,1,1
up\3b8406c0_nohash_0.wav,1,4
down\bab36420_nohash_3.wav,1,0
right\264f471d_nohash_2.wav,1,2
right\8931f494_nohash_0.wav,1,2
up\122c5aa7_nohash_3.wav,1,4
stop\24befdb3_nohash_4.wav,1,3
down\e41a903b_nohash_2.wav,1,0
down\9637f43f_nohash_0.wav,1,0
stop\1dc86f91_nohash_0.wav,1,3
down\f1d36c53_nohash_0.wav,1,0
up\2e75d37a_nohash_1.wav,1,4
down\17f0e206_nohash_1.wav,1,0
stop\e11fbc6e_nohash_3.wav,1,3
stop\784e281a_nohash_2.wav,1,3
down\b69002d4_nohash_0.wav,1,0
down\cc3b5b62_nohash_3.wav,1,0
stop\333d7ddb_nohash_0.wav,1,3
left\8769c34c_nohash_2.wav,1,1
right\18d84076_nohash_0.wav,1,2
stop\da584bc0_nohash_4.wav,1,3
up\5f9cd2eb_nohash_3.wav,1,4
down\98447c43_nohash_0.wav,1,0
right\f0ebef1b_nohash_0.wav,1,2
stop\cb72dfb6_nohash_0.wav,1,3
stop\e1469561_nohash_1.wav,1,3
stop\f59d0771_nohash_0.wav,1,3
right\3b4f8f24_nohash_1.wav,1,2
right\91cdef62_nohash_0.wav,1,2
up\d9b8fab2_nohash_1.wav,1,4
up\a16013b7_nohash_1.wav,1,4
left\f19c1390_nohash_1.wav,1,1
left\39833acb_nohash_3.wav,1,1
left\3e6e5b0f_nohash_0.wav,1,1
down\31f01a8d_nohash_4.wav,1,0
stop\878befa7_nohash_0.wav,1,3
up\ca4d5368_nohash_2.wav,1,4
down\b8874962_nohash_0.wav,1,0
left\499be02e_nohash_0.wav,1,1
right\888a0c49_nohash_2.wav,1,2
right\24ed94ab_nohash_2.wav,1,2
left\a2cc5444_nohash_2.wav,1,1
up\7fb8d703_nohash_1.wav,1,4
down\92521ccc_nohash_0.wav,1,0
left\513aeddf_nohash_1.wav,1,1
left\74241b28_nohash_1.wav,1,1
up\d0f7bef5_nohash_1.wav,1,4
right\f798ac78_nohash_2.wav,1,2
down\f30285c8_nohash_1.wav,1,0
left\0d393936_nohash_0.wav,1,1
stop\24a3e589_nohash_1.wav,1,3
right\b3849d6e_nohash_0.wav,1,2
down\06076b6b_nohash_0.wav,1,0
up\a108341b_nohash_0.wav,1,4
down\171b56dc_nohash_0.wav,1,0
down\cce7416f_nohash_6.wav,1,0
up\7fb8d703_nohash_3.wav,1,4
stop\919d3c0e_nohash_0.wav,1,3
stop\3a7d8872_nohash_0.wav,1,3
left\5cf1ecce_nohash_3.wav,1,1
stop\cdfbbe75_nohash_0.wav,1,3
down\12529547_nohash_0.wav,1,0
left\97f4c236_nohash_3.wav,1,1
stop\21e8c417_nohash_0.wav,1,3
up\19f9c115_nohash_0.wav,1,4
right\462dca36_nohash_1.wav,1,2
down\2903efb3_nohash_0.wav,1,0
down\067f61e2_nohash_3.wav,1,0
left\a2473d62_nohash_2.wav,1,1
up\edc53350_nohash_0.wav,1,4
left\d107dc42_nohash_0.wav,1,1
stop\f30285c8_nohash_1.wav,1,3
up\9a69672b_nohash_3.wav,1,4
right\b83c1acf_nohash_3.wav,1,2
left\d8a5ace5_nohash_1.wav,1,1
right\a6d586b7_nohash_0.wav,1,2
down\93cf902e_nohash_0.wav,1,0
down\617de221_nohash_1.wav,1,0
stop\55feffd5_nohash_0.wav,1,3
stop\4249c833_nohash_0.wav,1,3
stop\5cf1ecce_nohash_3.wav,1,3
up\fac7deca_nohash_0.wav,1,4
down\b0f5b16d_nohash_2.wav,1,0
stop\434a267c_nohash_2.wav,1,3
right\7846fd85_nohash_1.wav,1,2
down\b9f46737_nohash_3.wav,1,0
up\2a1f4853_nohash_3.wav,1,4
stop\3d794813_nohash_2.wav,1,3
down\e0c782d5_nohash_2.wav,1,0
up\bbf38549_nohash_0.wav,1,4
left\ed032775_nohash_3.wav,1,1
down\069ab0d5_nohash_0.wav,1,0
down\3c4aa5ef_nohash_2.wav,1,0
right\b91b718c_nohash_2.wav,1,2
left\51f7a034_nohash_2.wav,1,1
down\c1d39ce8_nohash_6.wav,1,0
right\b66f4f93_nohash_0.wav,1,2
up\f06190c1_nohash_0.wav,1,4
right\151bfb79_nohash_0.wav,1,2
down\589bce2c_nohash_0.wav,1,0
up\3a929277_nohash_1.wav,1,4
down\c4e1f6e0_nohash_1.wav,1,0
stop\113b3fbc_nohash_0.wav,1,3
stop\b3bdded5_nohash_1.wav,1,3
left\559bc36a_nohash_1.wav,1,1
down\a1e71565_nohash_3.wav,1,0
left\f2e9b610_nohash_1.wav,1,1
stop\e0ff1e9c_nohash_2.wav,1,3
up\69a1a79f_nohash_4.wav,1,4
right\716757ce_nohash_0.wav,1,2
left\be7a5b2d_nohash_1.wav,1,1
left\7213ed54_nohash_2.wav,1,1
down\d8c52371_nohash_0.wav,1,0
down\9b8a7439_nohash_3.wav,1,0
up\f0ae7203_nohash_2.wav,1,4
stop\a9b574b3_nohash_0.wav,1,3
stop\b9f46737_nohash_2.wav,1,3
down\39afb88e_nohash_1.wav,1,0
left\c22d3f18_nohash_3.wav,1,1
up\cc3b5b62_nohash_2.wav,1,4
up\2748cce7_nohash_0.wav,1,4
left\a0f93943_nohash_0.wav,1,1
up\d070ea86_nohash_2.wav,1,4
stop\b71ebf79_nohash_0.wav,1,3
up\879a2b38_nohash_0.wav,1,4
right\22aa3665_nohash_0.wav,1,2
down\d0faf7e4_nohash_2.wav,1,0
stop\cc8b3228_nohash_0.wav,1,3
up\b71ebf79_nohash_1.wav,1,4
down\4d4e17f5_nohash_0.wav,1,0
right\ace072ba_nohash_0.wav,1,2
right\7e783e3f_nohash_2.wav,1,2
right\82951cf0_nohash_0.wav,1,2
right\b91b718c_nohash_0.wav,1,2
stop\b66f4f93_nohash_4.wav,1,3
down\39a12648_nohash_3.wav,1,0
left\ff4ed4f3_nohash_2.wav,1,1
up\f30285c8_nohash_3.wav,1,4
stop\a6f2fd71_nohash_0.wav,1,3
left\f875f965_nohash_0.wav,1,1
left\3bb68054_nohash_2.wav,1,1
right\8549f25d_nohash_0.wav,1,2
left\1a5b9ca4_nohash_0.wav,1,1
up\eeaf97c3_nohash_1.wav,1,4
left\65040d9b_nohash_1.wav,1,1
stop\caa4779f_nohash_0.wav,1,3
stop\5fc3ed24_nohash_0.wav,1,3
left\ca4912b6_nohash_1.wav,1,1
left\4a803e67_nohash_0.wav,1,1
stop\baf01c1f_nohash_0.wav,1,3
stop\2fcb6397_nohash_2.wav,1,3
down\f0659908_nohash_4.wav,1,0
up\96cd0255_nohash_2.wav,1,4
up\1ecfb537_nohash_0.wav,1,4
up\3d3ddaf8_nohash_1.wav,1,4
right\cc6ee39b_nohash_2.wav,1,2
left\6940f7f3_nohash_0.wav,1,1
up\86f12ac0_nohash_0.wav,1,4
right\ea0cf37f_nohash_2.wav,1,2
down\c79159aa_nohash_3.wav,1,0
stop\40738a2d_nohash_1.wav,1,3
right\64e48f55_nohash_2.wav,1,2
stop\735845ab_nohash_1.wav,1,3
up\9fa86a74_nohash_1.wav,1,4
stop\f0522ff4_nohash_4.wav,1,3
stop\f4504600_nohash_0.wav,1,3
down\90b0b91a_nohash_0.wav,1,0
left\ffb86d3c_nohash_0.wav,1,1
down\6af4aa07_nohash_0.wav,1,0
left\3b8406c0_nohash_0.wav,1,1
down\c50f55b8_nohash_6.wav,1,0
up\e6327279_nohash_0.wav,1,4
stop\bfdb9801_nohash_0.wav,1,3
right\cdfbbe75_nohash_0.wav,1,2
stop\9a76f8c3_nohash_2.wav,1,3
down\bbc30633_nohash_3.wav,1,0
stop\9f93e408_nohash_1.wav,1,3
left\421ed23f_nohash_1.wav,1,1
up\964e8cfd_nohash_3.wav,1,4
left\86cb59b2_nohash_2.wav,1,1
right\df280250_nohash_0.wav,1,2
stop\e0ff1e9c_nohash_0.wav,1,3
right\069ab0d5_nohash_1.wav,1,2
up\0132a06d_nohash_3.wav,1,4
right\bd2db1a5_nohash_0.wav,1,2
up\6124b431_nohash_1.wav,1,4
up\1e9b215e_nohash_0.wav,1,4
up\982babaf_nohash_2.wav,1,4
up\1970b130_nohash_0.wav,1,4
stop\1c84a139_nohash_0.wav,1,3
left\7257420c_nohash_0.wav,1,1
down\ccca5655_nohash_3.wav,1,0
up\c4e00ee9_nohash_2.wav,1,4
stop\f798ac78_nohash_3.wav,1,3
stop\08ab231c_nohash_2.wav,1,3
right\821b64cc_nohash_2.wav,1,2
down\26b28ea7_nohash_1.wav,1,0
up\7ff4fc72_nohash_0.wav,1,4
left\a97c6445_nohash_0.wav,1,1
left\b9cccd01_nohash_0.wav,1,1
left\c885a039_nohash_0.wav,1,1
up\c5e3817f_nohash_1.wav,1,4
left\195c120a_nohash_2.wav,1,1
left\3c8dc702_nohash_2.wav,1,1
right\1fc04a13_nohash_2.wav,1,2
right\cce7416f_nohash_12.wav,1,2
down\1daa5ada_nohash_0.wav,1,0
stop\189cbabe_nohash_1.wav,1,3
up\e41a903b_nohash_2.wav,1,4
right\eb0676ec_nohash_4.wav,1,2
left\59c3a7f2_nohash_0.wav,1,1
up\66cbe2b3_nohash_2.wav,1,4
left\b9515bf3_nohash_1.wav,1,1
up\72242187_nohash_0.wav,1,4
stop\76424fa5_nohash_0.wav,1,3
up\f9f9751d_nohash_1.wav,1,4
stop\acfd3bc3_nohash_2.wav,1,3
stop\7195ffa6_nohash_0.wav,1,3
down\3bb68054_nohash_2.wav,1,0
stop\d98dd124_nohash_1.wav,1,3
left\016e2c6d_nohash_0.wav,1,1
stop\44715c1c_nohash_0.wav,1,3
right\339f2c5c_nohash_0.wav,1,2
down\a8e25ebb_nohash_0.wav,1,0
down\cc3b5b62_nohash_2.wav,1,0
left\3efef882_nohash_2.wav,1,1
right\ca4912b6_nohash_2.wav,1,2
stop\ce49cb60_nohash_0.wav,1,3
stop\0cc6b0b0_nohash_0.wav,1,3
right\ccea893d_nohash_0.wav,1,2
up\06f6c194_nohash_2.wav,1,4
left\2aa787cf_nohash_0.wav,1,1
stop\b2ae3928_nohash_2.wav,1,3
left\5f9cd2eb_nohash_7.wav,1,1
right\bfbd0e6b_nohash_0.wav,1,2
left\2a0b413e_nohash_1.wav,1,1
up\a77fbcfd_nohash_1.wav,1,4
down\435695e3_nohash_0.wav,1,0
up\f568162b_nohash_2.wav,1,4
down\779de043_nohash_2.wav,1,0
right\ef3367d9_nohash_6.wav,1,2
left\3ee0fc39_nohash_0.wav,1,1
left\3108acca_nohash_0.wav,1,1
right\a04817c2_nohash_0.wav,1,2
right\8e523821_nohash_4.wav,1,2
up\3bfd30e6_nohash_0.wav,1,4
right\674ca5ea_nohash_1.wav,1,2
left\99a9b015_nohash_0.wav,1,1
stop\9886d8bf_nohash_2.wav,1,3
stop\9d050657_nohash_1.wav,1,3
right\d394ef8e_nohash_0.wav,1,2
right\2f813234_nohash_0.wav,1,2
down\0a2b400e_nohash_3.wav,1,0
up\833d9f56_nohash_0.wav,1,4
right\837a0f64_nohash_2.wav,1,2
left\b3849d6e_nohash_0.wav,1,1
right\b00dff7e_nohash_0.wav,1,2
stop\87d5e978_nohash_0.wav,1,3
right\37dca74f_nohash_0.wav,1,2
right\e718c302_nohash_0.wav,1,2
left\439c84f4_nohash_2.wav,1,1
left\fb7008b0_nohash_0.wav,1,1
down\ebdd0f59_nohash_1.wav,1,0
left\105e72bb_nohash_1.wav,1,1
left\f428ca69_nohash_3.wav,1,1
left\7c1d8533_nohash_5.wav,1,1
stop\a7200079_nohash_1.wav,1,3
up\a2cc5444_nohash_1.wav,1,4
stop\d21fd169_nohash_0.wav,1,3
left\ccca5655_nohash_4.wav,1,1
up\bf5d409d_nohash_0.wav,1,4
right\c1d39ce8_nohash_5.wav,1,2
stop\0a2b400e_nohash_2.wav,1,3
stop\0ea0e2f4_nohash_0.wav,1,3
left\4845bb10_nohash_1.wav,1,1
stop\712e4d58_nohash_3.wav,1,3
right\9ff1b8b6_nohash_0.wav,1,2
up\b3bdded5_nohash_0.wav,1,4
down\f19279c4_nohash_0.wav,1,0
up\f5626af6_nohash_1.wav,1,4
up\a7acbbeb_nohash_4.wav,1,4
right\978240e1_nohash_2.wav,1,2
down\be7a5b2d_nohash_4.wav,1,0
up\3389305e_nohash_0.wav,1,4
down\96cd0255_nohash_1.wav,1,0
stop\e7117d00_nohash_0.wav,1,3
right\0474c92a_nohash_1.wav,1,2
up\4f8ef132_nohash_1.wav,1,4
right\ec989d6d_nohash_2.wav,1,2
stop\471a0925_nohash_1.wav,1,3
stop\56cd307a_nohash_0.wav,1,3
stop\b528edb3_nohash_4.wav,1,3
up\7e7ca854_nohash_3.wav,1,4
right\3108acca_nohash_1.wav,1,2
left\beb458a4_nohash_0.wav,1,1
right\ca4d5368_nohash_0.wav,1,2
left\235b444f_nohash_0.wav,1,1
down\ddedba85_nohash_8.wav,1,0
right\e7d0eb3f_nohash_0.wav,1,2
down\f297e878_nohash_0.wav,1,0
right\c633a455_nohash_0.wav,1,2
down\ef2578c0_nohash_0.wav,1,0
stop\ace072ba_nohash_2.wav,1,3
down\e76dd1ce_nohash_0.wav,1,0
stop\5628d7b7_nohash_0.wav,1,3
up\948867e7_nohash_0.wav,1,4
stop\a929f9b9_nohash_4.wav,1,3
down\b575b5fb_nohash_0.wav,1,0
up\96a48d28_nohash_2.wav,1,4
left\a74f3917_nohash_0.wav,1,1
down\1ecfb537_nohash_3.wav,1,0
left\325a0c39_nohash_0.wav,1,1
down\638685f2_nohash_0.wav,1,0
right\f2e9b610_nohash_1.wav,1,2
up\6fb3d5a7_nohash_1.wav,1,4
up\6d2d3b0d_nohash_1.wav,1,4
left\18e910f4_nohash_1.wav,1,1
stop\d0f7bef5_nohash_0.wav,1,3
stop\9735764a_nohash_1.wav,1,3
down\b5cf6ea8_nohash_1.wav,1,0
left\74241b28_nohash_0.wav,1,1
left\7cf14c54_nohash_1.wav,1,1
right\5ebc1cda_nohash_6.wav,1,2
up\95218ce8_nohash_1.wav,1,4
right\0585b66d_nohash_1.wav,1,2
stop\b97c9f77_nohash_2.wav,1,3
down\c22d3f18_nohash_3.wav,1,0
left\e5e54cee_nohash_0.wav,1,1
up\0585b66d_nohash_1.wav,1,4
right\16db1582_nohash_1.wav,1,2
stop\f5c3de1b_nohash_1.wav,1,3
left\035de8fe_nohash_1.wav,1,1
down\2296b1af_nohash_0.wav,1,0
up\5cf1ecce_nohash_4.wav,1,4
down\8b25410a_nohash_1.wav,1,0
stop\f216055e_nohash_0.wav,1,3
right\b9f46737_nohash_3.wav,1,2
left\b3327675_nohash_0.wav,1,1
right\27b9a84f_nohash_0.wav,1,2
left\f8f60f59_nohash_0.wav,1,1
stop\87070229_nohash_4.wav,1,3
left\92521ccc_nohash_1.wav,1,1
left\28612180_nohash_0.wav,1,1
down\d6b155a5_nohash_0.wav,1,0
up\9587481f_nohash_3.wav,1,4
left\88053e92_nohash_1.wav,1,1
stop\ecbd8d66_nohash_1.wav,1,3
down\36050ef3_nohash_2.wav,1,0
left\f216055e_nohash_0.wav,1,1
down\24b82192_nohash_1.wav,1,0
left\0d82fd99_nohash_1.wav,1,1
down\3c257192_nohash_1.wav,1,0
stop\96a48d28_nohash_4.wav,1,3
up\c137814b_nohash_0.wav,1,4
stop\90e72357_nohash_2.wav,1,3
stop\be7a5b2d_nohash_0.wav,1,3
down\ce0cb033_nohash_3.wav,1,0
up\735845ab_nohash_1.wav,1,4
down\20fd451f_nohash_3.wav,1,0
up\cc71bada_nohash_0.wav,1,4
stop\c2bc4489_nohash_0.wav,1,3
right\3b4f8f24_nohash_3.wav,1,2
stop\a6f2fd71_nohash_1.wav,1,3
stop\56eb74ae_nohash_1.wav,1,3
down\9a76f8c3_nohash_3.wav,1,0
left\b8874962_nohash_2.wav,1,1
right\29229c21_nohash_2.wav,1,2
stop\0a5636ca_nohash_0.wav,1,3
left\4fd1443e_nohash_3.wav,1,1
down\4620dc14_nohash_0.wav,1,0
up\c5c60d8d_nohash_0.wav,1,4
stop\61e2f74f_nohash_1.wav,1,3
right\324210dd_nohash_4.wav,1,2
up\1473be6a_nohash_0.wav,1,4
stop\840eab5a_nohash_1.wav,1,3
up\4ec7d027_nohash_1.wav,1,4
stop\b6d11c9b_nohash_0.wav,1,3
right\333784b7_nohash_3.wav,1,2
stop\3c4aa5ef_nohash_0.wav,1,3
right\10ace7eb_nohash_2.wav,1,2
stop\2b5e346d_nohash_0.wav,1,3
up\eaa83485_nohash_3.wav,1,4
stop\878befa7_nohash_2.wav,1,3
stop\e8d562ca_nohash_0.wav,1,3
down\e4200516_nohash_0.wav,1,0
left\e0a7c5a0_nohash_0.wav,1,1
down\cb72dfb6_nohash_0.wav,1,0
down\6205088b_nohash_0.wav,1,0
right\c4500713_nohash_0.wav,1,2
right\9aa21fa9_nohash_3.wav,1,2
left\c6389ab0_nohash_1.wav,1,1
stop\1ed0b13d_nohash_0.wav,1,3
left\23add12a_nohash_0.wav,1,1
left\5ac04a92_nohash_0.wav,1,1
stop\88f8a99c_nohash_0.wav,1,3
stop\4fce7686_nohash_0.wav,1,3
up\b4aa9fef_nohash_4.wav,1,4
stop\2f0ce4d9_nohash_4.wav,1,3
left\42398aab_nohash_0.wav,1,1
up\51055bda_nohash_0.wav,1,4
up\4e8c5516_nohash_0.wav,1,4
stop\b87bdb22_nohash_1.wav,1,3
down\6bf5baf3_nohash_2.wav,1,0
right\efa16ffd_nohash_0.wav,1,2
right\fa52ddf6_nohash_2.wav,1,2
up\b69fe0e2_nohash_4.wav,1,4
right\197f4153_nohash_1.wav,1,2
stop\9be15e93_nohash_1.wav,1,3
up\f192e6b4_nohash_0.wav,1,4
up\fda46b78_nohash_0.wav,1,4
left\45692b02_nohash_4.wav,1,1
stop\645ed69d_nohash_0.wav,1,3
stop\80fe1dc7_nohash_0.wav,1,3
left\6bf5baf3_nohash_2.wav,1,1
down\18f8afd5_nohash_1.wav,1,0
up\256c0a05_nohash_3.wav,1,4
stop\d394ef8e_nohash_0.wav,1,3
stop\ff4ed4f3_nohash_0.wav,1,3
stop\efbc3952_nohash_0.wav,1,3
right\06076b6b_nohash_2.wav,1,2
stop\30aabd44_nohash_0.wav,1,3
down\3411cf4b_nohash_0.wav,1,0
down\fdb5155e_nohash_1.wav,1,0
right\f5626af6_nohash_0.wav,1,2
left\650daf8e_nohash_0.wav,1,1
stop\c22ebf46_nohash_3.wav,1,3
stop\cc8b3228_nohash_2.wav,1,3
left\b29f8b23_nohash_0.wav,1,1
up\d962e5ac_nohash_3.wav,1,4
up\55d3725a_nohash_0.wav,1,4
right\f798ac78_nohash_4.wav,1,2
right\eb3d8eb1_nohash_0.wav,1,2
right\9ff2d2f4_nohash_3.wav,1,2
right\aa48c94a_nohash_2.wav,1,2
down\a293e285_nohash_3.wav,1,0
left\b87bdb22_nohash_0.wav,1,1
left\2927c601_nohash_0.wav,1,1
down\bdd22e4d_nohash_2.wav,1,0
down\28ed6bc9_nohash_2.wav,1,0
right\02ade946_nohash_4.wav,1,2
right\a045368c_nohash_4.wav,1,2
right\72e382bd_nohash_1.wav,1,2
right\118261a9_nohash_0.wav,1,2
right\ccb1266b_nohash_0.wav,1,2
up\1a892463_nohash_0.wav,1,4
left\1dce06e8_nohash_0.wav,1,1
left\c0445658_nohash_1.wav,1,1
up\69953f48_nohash_0.wav,1,4
left\735845ab_nohash_1.wav,1,1
stop\c351e611_nohash_4.wav,1,3
right\4995d875_nohash_2.wav,1,2
stop\b7016c27_nohash_0.wav,1,3
left\333784b7_nohash_1.wav,1,1
stop\5e3dde6b_nohash_3.wav,1,3
down\6f689791_nohash_0.wav,1,0
stop\559bc36a_nohash_0.wav,1,3
up\837f7378_nohash_0.wav,1,4
down\73cccfaf_nohash_1.wav,1,0
stop\f30285c8_nohash_2.wav,1,3
down\6ef407da_nohash_3.wav,1,0
stop\3bb68054_nohash_4.wav,1,3
up\54ad8f22_nohash_1.wav,1,4
right\879a2b38_nohash_1.wav,1,2
right\6c9a1ac2_nohash_0.wav,1,2
down\a7200079_nohash_3.wav,1,0
up\f953e1af_nohash_0.wav,1,4
left\c351e611_nohash_2.wav,1,1
down\7fd25f7c_nohash_1.wav,1,0
left\c98bbbd3_nohash_4.wav,1,1
stop\5769c5ab_nohash_4.wav,1,3
stop\fc94edb0_nohash_0.wav,1,3
up\9229bff9_nohash_0.wav,1,4
right\afd53389_nohash_0.wav,1,2
right\ff0e27c3_nohash_0.wav,1,2
stop\5f1253e9_nohash_0.wav,1,3
down\0ff728b5_nohash_1.wav,1,0
up\3102f006_nohash_1.wav,1,4
stop\ec201020_nohash_0.wav,1,3
left\f30285c8_nohash_2.wav,1,1
right\365531e2_nohash_0.wav,1,2
left\29fb33da_nohash_2.wav,1,1
up\2151b09a_nohash_0.wav,1,4
left\611d2b50_nohash_3.wav,1,1
right\5f814c23_nohash_0.wav,1,2
left\b414c653_nohash_1.wav,1,1
up\fdb5155e_nohash_4.wav,1,4
left\a929f9b9_nohash_2.wav,1,1
down\6124b431_nohash_0.wav,1,0
down\4845bb10_nohash_1.wav,1,0
stop\728be664_nohash_0.wav,1,3
stop\e9b61425_nohash_0.wav,1,3
stop\1d919a90_nohash_2.wav,1,3
stop\e5d2e09d_nohash_3.wav,1,3
left\59fe87e6_nohash_0.wav,1,1
up\a045368c_nohash_1.wav,1,4
right\90804775_nohash_1.wav,1,2
stop\92e17cc4_nohash_1.wav,1,3
down\a6f2fd71_nohash_3.wav,1,0
up\ef3367d9_nohash_1.wav,1,4
stop\85851131_nohash_3.wav,1,3
down\d9b8fab2_nohash_1.wav,1,0
up\ef77b778_nohash_0.wav,1,4
right\ee202358_nohash_0.wav,1,2
down\563aa4e6_nohash_0.wav,1,0
left\cc8b3228_nohash_0.wav,1,1
up\1c6e5447_nohash_0.wav,1,4
up\953fe1ad_nohash_2.wav,1,4
down\ce0cb033_nohash_2.wav,1,0
stop\73f0c1f7_nohash_1.wav,1,3
up\d278d8ef_nohash_3.wav,1,4
down\b8874962_nohash_2.wav,1,0
down\bdee441c_nohash_4.wav,1,0
up\9a356ab9_nohash_0.wav,1,4
stop\3a929277_nohash_4.wav,1,3
down\87d5e978_nohash_3.wav,1,0
down\a6d586b7_nohash_1.wav,1,0
right\ac9dee0e_nohash_0.wav,1,2
right\e77d88fc_nohash_0.wav,1,2
up\837a0f64_nohash_2.wav,1,4
stop\6ace4fe1_nohash_3.wav,1,3
right\333d7ddb_nohash_3.wav,1,2
stop\d9d6559e_nohash_0.wav,1,3
right\7213ed54_nohash_4.wav,1,2
right\24632875_nohash_0.wav,1,2
down\25e95412_nohash_2.wav,1,0
stop\0ff728b5_nohash_4.wav,1,3
stop\a95dbfd4_nohash_0.wav,1,3
stop\dbaf8fc6_nohash_1.wav,1,3
left\b0f5b16d_nohash_2.wav,1,1
down\56eb74ae_nohash_3.wav,1,0
up\20fd451f_nohash_3.wav,1,4
right\07089da9_nohash_0.wav,1,2
down\fbb2f6cc_nohash_0.wav,1,0
stop\c50f55b8_nohash_16.wav,1,3
right\735845ab_nohash_2.wav,1,2
right\05b2db80_nohash_0.wav,1,2
stop\b69002d4_nohash_4.wav,1,3
right\f174517e_nohash_1.wav,1,2
up\f9f9751d_nohash_0.wav,1,4
left\c885a039_nohash_1.wav,1,1
right\3a3ee7ed_nohash_0.wav,1,2
stop\821b64cc_nohash_2.wav,1,3
left\a7acbbeb_nohash_1.wav,1,1
stop\9a76f8c3_nohash_4.wav,1,3
up\1a994c9f_nohash_2.wav,1,4
right\6124b431_nohash_0.wav,1,2
down\f5341341_nohash_0.wav,1,0
right\8931f494_nohash_1.wav,1,2
stop\3a53b856_nohash_0.wav,1,3
left\c2bc4489_nohash_0.wav,1,1
right\5170b77f_nohash_1.wav,1,2
stop\7318280c_nohash_0.wav,1,3
left\735845ab_nohash_0.wav,1,1
right\db8a3397_nohash_0.wav,1,2
down\5f9cd2eb_nohash_1.wav,1,0
down\6a497f80_nohash_0.wav,1,0
right\dae01802_nohash_1.wav,1,2
right\fa57ab3b_nohash_1.wav,1,2
stop\36050ef3_nohash_4.wav,1,3
down\a9ca1818_nohash_0.wav,1,0
down\3f45a0cf_nohash_2.wav,1,0
right\6aa8def4_nohash_0.wav,1,2
up\eb3f7d82_nohash_1.wav,1,4
stop\96c66ab7_nohash_0.wav,1,3
down\f30285c8_nohash_0.wav,1,0
left\1cc80e39_nohash_0.wav,1,1
left\f9643d42_nohash_3.wav,1,1
left\de41f895_nohash_1.wav,1,1
left\1cbcc7a7_nohash_0.wav,1,1
down\3108acca_nohash_1.wav,1,0
left\e57d35bc_nohash_0.wav,1,1
up\f0659908_nohash_0.wav,1,4
left\94d370bf_nohash_0.wav,1,1
left\a05a90c1_nohash_3.wav,1,1
up\cb62dbf1_nohash_4.wav,1,4
left\9637f43f_nohash_1.wav,1,1
up\66774579_nohash_1.wav,1,4
left\a8cf01bc_nohash_1.wav,1,1
right\54ad8f22_nohash_0.wav,1,2
right\c120e80e_nohash_1.wav,1,2
down\645ed69d_nohash_3.wav,1,0
up\226537ab_nohash_1.wav,1,4
right\d21fd169_nohash_0.wav,1,2
stop\d1214f15_nohash_0.wav,1,3
right\171edea9_nohash_3.wav,1,2
left\ffd2ba2f_nohash_0.wav,1,1
left\b414c653_nohash_3.wav,1,1
stop\5c8af87a_nohash_1.wav,1,3
up\888a0c49_nohash_4.wav,1,4
down\833a0279_nohash_1.wav,1,0
up\f174517e_nohash_2.wav,1,4
right\0397ecda_nohash_0.wav,1,2
down\5a9f7324_nohash_0.wav,1,0
up\57376a4c_nohash_1.wav,1,4
up\86b1500e_nohash_0.wav,1,4
down\bc196f81_nohash_0.wav,1,0
down\de08912f_nohash_0.wav,1,0
down\1dc86f91_nohash_2.wav,1,0
up\61e2f74f_nohash_1.wav,1,4
down\d7c60815_nohash_0.wav,1,0
right\0c40e715_nohash_1.wav,1,2
right\96a48d28_nohash_4.wav,1,2
up\b26343e9_nohash_0.wav,1,4
right\d31d8dd7_nohash_0.wav,1,2
stop\878befa7_nohash_1.wav,1,3
up\0ea9c8ce_nohash_2.wav,1,4
up\94e6864f_nohash_1.wav,1,4
left\cfbedff9_nohash_2.wav,1,1
down\0585b66d_nohash_1.wav,1,0
up\ae82c78c_nohash_0.wav,1,4
down\3a3ee7ed_nohash_2.wav,1,0
down\ab9b93e4_nohash_1.wav,1,0
right\1942abd7_nohash_0.wav,1,2
stop\98ea0818_nohash_5.wav,1,3
right\5c39594f_nohash_4.wav,1,2
right\723efc4c_nohash_0.wav,1,2
left\ae927455_nohash_1.wav,1,1
down\34e8c726_nohash_0.wav,1,0
down\6969e51a_nohash_0.wav,1,0
down\fdb5155e_nohash_0.wav,1,0
left\3d9bbe2d_nohash_0.wav,1,1
up\c6ee87a7_nohash_4.wav,1,4
up\78102205_nohash_1.wav,1,4
left\1ed0b13d_nohash_0.wav,1,1
right\50033893_nohash_1.wav,1,2
up\32ad5b65_nohash_1.wav,1,4
